"COUNTY","STATE","POPEST2019","BEDS","HELIPADS","NONPROF","PRIVATE","GOVERNM","LAT","LON","Index","Beds_z","POPEST2019_z","HELIPADS_z","NONPROF_z","PRIVATE_z","GOVERNM_z"
"Grayson County","Kentucky",26427,75,1,1,0,0,37.4537437,-86.3389464,1036,-0.220442422992904,-0.234037393883143,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Green County","Kentucky",10941,35,1,0,0,1,37.2433976,-85.5346302,1037,-0.256884363236386,-0.280478204620037,-0.13759901546463,-0.436459009712868,-0.245447209414891,0.525022003877604
"Greenup County","Kentucky",35098,190,0,1,0,0,38.5108112,-82.9180186,1038,-0.115671844792895,-0.208034018582897,-0.574302153434195,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Hancock County","Kentucky",8722,0,0,0,0,0,37.8189002,-86.7532261,1039,-0.288771060949432,-0.28713274155825,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Hardin County","Kentucky",110958,465,2,0,2,2,37.6645815,-85.9634901,1040,0.13486649438104,0.0194617777816109,0.299104122504934,-0.436459009712868,0.512484124227948,1.5690847482975
"Harlan County","Kentucky",26010,150,1,1,0,0,36.8411336,-83.22678,1041,-0.152113785036377,-0.235287931018445,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Harrison County","Kentucky",18886,61,1,1,0,0,38.4355948,-84.3216412,1042,-0.233197102078123,-0.256652023469022,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Hart County","Kentucky",19035,25,1,1,0,0,37.2921203,-85.8845579,1043,-0.265994848297256,-0.256205188857127,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Henderson County","Kentucky",45210,192,1,1,0,0,37.76721,-87.5573742,1044,-0.113849747780721,-0.17770924277433,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Henry County","Kentucky",16126,0,0,0,0,0,38.447983,-85.1191168,1045,-0.288771060949432,-0.264928959904113,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Hickman County","Kentucky",4380,0,0,0,0,0,36.6903525,-88.9587214,1046,-0.288771060949432,-0.300153921993456,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Hopkins County","Kentucky",44686,390,1,0,1,0,37.3006817,-87.5612458,1047,0.0665378564245119,-0.179280661140992,-0.13759901546463,-0.436459009712868,0.133518457406528,-0.51904074054229
"Jackson County","Kentucky",13329,0,0,0,0,0,37.4200233,-83.9913882,1048,-0.288771060949432,-0.273316855269675,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Jefferson County","Kentucky",766757,4795,8,11,4,2,38.1787175,-85.664528,1049,4.07970652573791,1.98613084922965,2.91932295032232,3.89703604736732,1.27041545787079,1.5690847482975
"Jessamine County","Kentucky",54115,0,0,0,0,0,37.8652866,-84.576902,1050,-0.288771060949432,-0.151004127211109,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Johnson County","Kentucky",22188,72,0,0,1,0,37.8397984,-82.8159642,1051,-0.223175568511166,-0.246749688647039,-0.574302153434195,-0.436459009712868,0.133518457406528,-0.51904074054229
"Kenton County","Kentucky",166998,728,1,3,1,0,38.9252546,-84.5331967,1052,0.37447225148193,0.187519574094121,-0.13759901546463,0.745403278581729,0.133518457406528,-0.51904074054229
"Knott County","Kentucky",14806,0,0,0,0,0,37.3521946,-82.9314574,1053,-0.288771060949432,-0.268887494720896,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Knox County","Kentucky",31145,25,1,1,0,0,36.8934427,-83.8545725,1054,-0.265994848297256,-0.219888630803157,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Larue County","Kentucky",14398,0,0,0,0,0,37.5257936,-85.7027413,1055,-0.288771060949432,-0.270111041846083,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Laurel County","Kentucky",60813,150,1,1,0,0,37.1000973,-84.1148273,1056,-0.152113785036377,-0.130917561905948,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Lawrence County","Kentucky",15317,90,1,0,1,0,38.0601807,-82.7316588,1057,-0.206776695401599,-0.267355061924399,-0.13759901546463,-0.436459009712868,0.133518457406528,-0.51904074054229
"Lee County","Kentucky",7403,0,0,0,0,0,37.6001442,-83.7073043,1058,-0.288771060949432,-0.29108827748502,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Leslie County","Kentucky",9877,25,0,1,0,0,37.082981,-83.3750732,1059,-0.265994848297256,-0.283669023593565,-0.574302153434195,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Letcher County","Kentucky",21553,90,1,1,0,0,37.1208843,-82.8451698,1060,-0.206776695401599,-0.248653983805113,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Lewis County","Kentucky",13275,0,0,0,0,0,38.5192128,-83.3400338,1061,-0.288771060949432,-0.273478795330362,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Lincoln County","Kentucky",24549,25,1,1,0,0,37.4657952,-84.6573677,1062,-0.265994848297256,-0.23966930932702,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Livingston County","Kentucky",9194,25,1,1,0,0,37.1898627,-88.3343825,1063,-0.265994848297256,-0.285717265472249,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Logan County","Kentucky",27102,75,0,0,1,0,36.823707,-86.8833607,1064,-0.220442422992904,-0.232013143124561,-0.574302153434195,-0.436459009712868,0.133518457406528,-0.51904074054229
"Lyon County","Kentucky",8210,0,0,0,0,0,36.9981232,-88.0658149,1065,-0.288771060949432,-0.28866817324476,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"McCracken County","Kentucky",65418,708,2,2,0,0,37.0335839,-88.7107201,1066,0.356251281360189,-0.117107673397399,0.299104122504934,0.35144918248353,-0.245447209414891,-0.51904074054229
"McCreary County","Kentucky",17231,0,0,0,0,0,36.735774,-84.4960095,1067,-0.288771060949432,-0.261615186440064,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"McLean County","Kentucky",9207,0,0,0,0,0,37.5216272,-87.2594272,1068,-0.288771060949432,-0.285678279902083,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Madison County","Kentucky",92987,130,2,1,1,0,37.7298081,-84.2974735,1069,-0.170334755158117,-0.0344312746368781,0.299104122504934,-0.0425049136146688,0.133518457406528,-0.51904074054229
"Magoffin County","Kentucky",12161,0,0,0,0,0,37.6859873,-83.039044,1070,-0.288771060949432,-0.276819558804525,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Marion County","Kentucky",19273,75,1,0,1,0,37.5413747,-85.2650391,1071,-0.220442422992904,-0.255491453034101,-0.13759901546463,-0.436459009712868,0.133518457406528,-0.51904074054229
"Marshall County","Kentucky",31100,25,1,0,0,1,36.8624306,-88.3264641,1072,-0.265994848297256,-0.220023580853729,-0.13759901546463,-0.436459009712868,-0.245447209414891,0.525022003877604
"Martin County","Kentucky",11195,0,0,0,0,0,37.8022242,-82.5077178,1073,-0.288771060949432,-0.279716486556807,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Mason County","Kentucky",17070,100,1,0,1,0,38.5755445,-83.8118236,1074,-0.197666210340729,-0.262098007732111,-0.13759901546463,-0.436459009712868,0.133518457406528,-0.51904074054229
"Meade County","Kentucky",28572,0,0,0,0,0,37.9313371,-86.1902231,1075,-0.288771060949432,-0.227604774805871,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Menifee County","Kentucky",6489,0,0,0,0,0,37.9357602,-83.6014187,1076,-0.288771060949432,-0.293829262956641,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Mercer County","Kentucky",21933,25,1,1,0,0,37.8087581,-84.8760836,1077,-0.265994848297256,-0.247514405600281,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Metcalfe County","Kentucky",10071,0,0,0,0,0,36.9767017,-85.6254484,1078,-0.288771060949432,-0.283087238931098,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Monroe County","Kentucky",10650,49,1,1,0,0,36.699465,-85.7284653,1079,-0.244129684151167,-0.281350881613737,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Montgomery County","Kentucky",28157,42,2,1,0,1,38.0372304,-83.9152368,1080,-0.250507023693777,-0.228849314161147,0.299104122504934,-0.0425049136146688,-0.245447209414891,0.525022003877604
"Morgan County","Kentucky",13309,25,1,1,0,0,37.9198759,-83.2097119,1081,-0.265994848297256,-0.273376833069929,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Muhlenberg County","Kentucky",30622,90,0,1,0,0,37.1984359,-87.1417319,1082,-0.206776695401599,-0.221457050279806,-0.574302153434195,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Nelson County","Kentucky",46233,40,1,1,0,0,37.8078463,-85.4741595,1083,-0.252329120705951,-0.174641378291323,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Nicholas County","Kentucky",7269,18,1,1,0,0,38.3287954,-84.0153581,1084,-0.272372187839865,-0.291490128746724,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Ohio County","Kentucky",23994,25,0,1,0,0,37.4757698,-86.8560639,1085,-0.265994848297256,-0.241333693284077,-0.574302153434195,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Oldham County","Kentucky",66799,187,2,1,0,1,38.40476845,-85.4768315588552,1086,-0.118404990311156,-0.112966206289841,0.299104122504934,-0.0425049136146688,-0.245447209414891,0.525022003877604
"Owen County","Kentucky",10901,25,1,1,0,0,38.5303187,-84.819254,1087,-0.265994848297256,-0.280598160220545,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Owsley County","Kentucky",4415,0,0,0,0,0,37.4082295,-83.681994,1088,-0.288771060949432,-0.300048960843011,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Pendleton County","Kentucky",14590,0,0,0,0,0,38.6914606,-84.3689142,1089,-0.288771060949432,-0.269535254963642,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Perry County","Kentucky",25758,358,1,1,0,0,37.2203608,-83.1640699,1090,0.0373843042297268,-0.236043651301649,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Pike County","Kentucky",57876,374,2,2,0,0,37.4512431,-82.3855722,1091,0.0519610803271194,-0.13972530187329,0.299104122504934,0.35144918248353,-0.245447209414891,-0.51904074054229
"Powell County","Kentucky",12359,0,0,0,0,0,37.8192526,-83.8239902,1092,-0.288771060949432,-0.276225778582008,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Pulaski County","Kentucky",64979,295,1,0,1,0,37.1124781,-84.593893,1093,-0.0200117516537565,-0.118424186112981,-0.13759901546463,-0.436459009712868,0.133518457406528,-0.51904074054229
"Robertson County","Kentucky",2108,0,0,0,0,0,38.513372,-84.0465647,1094,-0.288771060949432,-0.306967400102342,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Rockcastle County","Kentucky",16695,26,1,1,0,0,37.3885959,-84.3254309,1095,-0.265083799791169,-0.263222591486879,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Rowan County","Kentucky",24460,149,0,1,0,0,38.1822638,-83.4039128,1096,-0.153024833542464,-0.239936210538152,-0.574302153434195,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Russell County","Kentucky",17923,25,1,0,0,1,37.0042935,-85.0254935171456,1097,-0.265994848297256,-0.259539954551266,-0.13759901546463,-0.436459009712868,-0.245447209414891,0.525022003877604
"Scott County","Kentucky",57004,75,0,0,1,0,38.2776401,-84.5816131,1098,-0.220442422992904,-0.142340333964377,-0.574302153434195,-0.436459009712868,0.133518457406528,-0.51904074054229
"Shelby County","Kentucky",49024,70,1,1,0,0,38.2215625,-85.2111267,1099,-0.22499766552334,-0.166271476265838,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Simpson County","Kentucky",18572,25,1,1,0,0,36.73518,-86.5780102,1100,-0.265994848297256,-0.257593674933014,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Spencer County","Kentucky",19351,0,0,0,0,0,38.0237475,-85.3203899,1101,-0.288771060949432,-0.255257539613109,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Taylor County","Kentucky",25769,90,1,0,0,1,37.3396409,-85.3096607,1102,-0.206776695401599,-0.236010663511509,-0.13759901546463,-0.436459009712868,-0.245447209414891,0.525022003877604
"Todd County","Kentucky",12294,0,0,0,0,0,36.8098474,-87.1728185,1103,-0.288771060949432,-0.276420706432834,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Trigg County","Kentucky",14651,25,1,0,0,1,36.7949221,-87.8782433,1104,-0.265994848297256,-0.269352322672867,-0.13759901546463,-0.436459009712868,-0.245447209414891,0.525022003877604
"Trimble County","Kentucky",8471,0,0,0,0,0,38.5984202,-85.3221506,1105,-0.288771060949432,-0.287885462951441,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Union County","Kentucky",14381,25,1,1,0,0,37.637247,-87.958036,1106,-0.265994848297256,-0.2701620229763,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Warren County","Kentucky",132896,733,2,1,3,0,36.9812407,-86.4233533,1107,0.379027494012365,0.0852514268805376,0.299104122504934,-0.0425049136146688,0.891449791049367,-0.51904074054229
"Washington County","Kentucky",12095,0,0,0,0,0,37.7310874,-85.1750475,1108,-0.288771060949432,-0.277017485545365,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Wayne County","Kentucky",20333,25,1,0,0,1,36.7822106,-84.8250848,1109,-0.265994848297256,-0.252312629620624,-0.13759901546463,-0.436459009712868,-0.245447209414891,0.525022003877604
"Webster County","Kentucky",12942,0,0,0,0,0,37.5139929,-87.6650997,1110,-0.288771060949432,-0.274477425704596,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Whitley County","Kentucky",36264,273,1,1,0,0,36.7324324,-84.1512134,1111,-0.0400548187876713,-0.204537312828072,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Wolfe County","Kentucky",7157,0,0,0,0,0,37.7430509,-83.4868591,1112,-0.288771060949432,-0.291826004428148,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Woodford County","Kentucky",26734,25,1,1,0,0,38.0686424,-84.7404532,1113,-0.265994848297256,-0.23311673464924,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Acadia Parish","Louisiana",62045,59,2,2,2,0,30.2740735,-92.3957036,1114,-0.235019199090297,-0.127222929410284,0.299104122504934,0.35144918248353,0.512484124227948,-0.51904074054229
"Allen Parish","Louisiana",25627,76,1,0,1,1,30.6558242,-92.8598049,1115,-0.219531374486817,-0.236436505893314,-0.13759901546463,-0.436459009712868,0.133518457406528,0.525022003877604
"Ascension Parish","Louisiana",126604,125,2,1,3,1,30.2116442,-90.9186104,1116,-0.174889997688553,0.0663824109205391,0.299104122504934,-0.0425049136146688,0.891449791049367,0.525022003877604
"Assumption Parish","Louisiana",21891,6,0,1,0,0,29.9185432,-91.0533996,1117,-0.28330476991291,-0.247640358980815,-0.574302153434195,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Avoyelles Parish","Louisiana",40144,55,3,0,2,1,31.0471604,-92.0019698,1118,-0.238663393114645,-0.192901619578741,0.735807260474499,-0.436459009712868,0.512484124227948,0.525022003877604
"Beauregard Parish","Louisiana",37497,80,0,0,1,1,30.6144496,-93.3416829,1119,-0.215887180462469,-0.200839681442396,-0.574302153434195,-0.436459009712868,0.133518457406528,0.525022003877604
"Bienville Parish","Louisiana",13241,21,1,1,0,0,32.3231432,-93.0761115,1120,-0.269639042321604,-0.273580757590794,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229
"Bossier Parish","Louisiana",127039,404,0,1,3,0,32.6676663,-93.5959786,1121,0.0792925355097304,0.0676869280760698,-0.574302153434195,-0.0425049136146688,0.891449791049367,-0.51904074054229
"Caddo Parish","Louisiana",240204,2328,6,6,5,3,32.529173,-93.8931785,1122,1.83214986122119,0.407056316364885,2.04591667438319,1.92726556687633,1.64938112469221,2.61314749271739
"Calcasieu Parish","Louisiana",203436,788,5,3,3,2,30.2232015,-93.3434067,1123,0.429135161847152,0.296793128377406,1.60921353641363,0.745403278581729,0.891449791049367,1.5690847482975
"Caldwell Parish","Louisiana",9918,65,1,0,1,1,32.0820785,-92.1130105,1124,-0.229552908053775,-0.283546069103044,-0.13759901546463,-0.436459009712868,0.133518457406528,0.525022003877604
"Cameron Parish","Louisiana",6973,49,1,0,1,0,29.888055,-93.1843025,1125,-0.244129684151167,-0.292377800190487,-0.13759901546463,-0.436459009712868,0.133518457406528,-0.51904074054229
"Catahoula Parish","Louisiana",9494,0,0,0,0,0,31.7294681,-91.8487107,1126,-0.288771060949432,-0.284817598468435,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Claiborne Parish","Louisiana",15670,0,1,0,0,0,32.8218607,-93.0097229,1127,-0.288771060949432,-0.266296453749911,-0.13759901546463,-0.436459009712868,-0.245447209414891,-0.51904074054229
"Concordia Parish","Louisiana",19259,65,1,1,1,0,31.3941887,-91.6714379,1128,-0.229552908053775,-0.255533437494279,-0.13759901546463,-0.0425049136146688,0.133518457406528,-0.51904074054229
"De Soto Parish","Louisiana",27463,0,1,0,0,0,32.0195388,-93.7488946,1129,-0.288771060949432,-0.230930543829971,-0.13759901546463,-0.436459009712868,-0.245447209414891,-0.51904074054229
"East Baton Rouge Parish","Louisiana",440059,2733,9,5,11,2,30.5254797,-91.0899217,1130,2.20112450618644,1.00639947985591,3.35602608829189,1.53331147077813,3.92317512562072,1.5690847482975
"East Carroll Parish","Louisiana",6861,11,1,0,0,1,32.6949938,-91.2605142,1131,-0.278749527382475,-0.292713675871911,-0.13759901546463,-0.436459009712868,-0.245447209414891,0.525022003877604
"East Feliciana Parish","Louisiana",19135,506,0,0,1,3,30.8462165,-91.0405799,1132,0.172219483130608,-0.255905299855856,-0.574302153434195,-0.436459009712868,0.133518457406528,2.61314749271739
"Evangeline Parish","Louisiana",33395,250,2,0,2,0,30.6976776,-92.4217813,1133,-0.0610089344276731,-0.21314112827455,0.299104122504934,-0.436459009712868,0.512484124227948,-0.51904074054229
